code	url	creator	created_t	created_datetime	last_modified_t	last_modified_datetime	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	categories_fr	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	labels_fr	emb_codes	emb_codes_tags	first_packaging_code_geo	cities	cities_tags	purchase_places	stores	countries	countries_tags	countries_fr	ingredients_text	allergens	allergens_fr	traces	traces_tags	traces_fr	serving_size	no_nutriments	additives_n	additives	additives_tags	additives_fr	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutrition_grade_uk	nutrition_grade_fr	pnns_groups_1	pnns_groups_2	states	states_tags	states_fr	main_category	main_category_fr	image_url	image_small_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	butyric-acid_100g	caproic-acid_100g	caprylic-acid_100g	capric-acid_100g	lauric-acid_100g	myristic-acid_100g	palmitic-acid_100g	stearic-acid_100g	arachidic-acid_100g	behenic-acid_100g	lignoceric-acid_100g	cerotic-acid_100g	montanic-acid_100g	melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	alpha-linolenic-acid_100g	eicosapentaenoic-acid_100g	docosahexaenoic-acid_100g	omega-6-fat_100g	linoleic-acid_100g	arachidonic-acid_100g	gamma-linolenic-acid_100g	dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	oleic-acid_100g	elaidic-acid_100g	gondoic-acid_100g	mead-acid_100g	erucic-acid_100g	nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	sucrose_100g	glucose_100g	fructose_100g	lactose_100g	maltose_100g	maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g
0009800895007	http://world-fr.openfoodfacts.org/produit/0009800895007/nutella-ferrero	tacinte	1421566736	2015-01-18T07:38:56Z	1451138852	2015-12-26T14:07:32Z	Nutella	hazelnut spread with cocoa	13 oz	Plastic	plastic	Ferrero,Nutella	ferrero,nutella	Pâtes à tartiner aux noisettes et au cacao	en:pates-a-tartiner-aux-noisettes-et-au-cacao	en:Pates-a-tartiner-aux-noisettes-et-au-cacao			Canada	canada	Sans gluten	en:sans-gluten	en:Sans-gluten						Chicago,Illinois,USA	7eleven,C-Town Supermarkets	États-Unis	en:united-states	États-Unis	Sugar, Palm Oil, _Hazelnuts_, Cocoa, Skim _Milk_, Reduced Minerals Whey (_Milk_), Lecithin as emulsifier (_Soy_), Vanillin	Hazelnuts, Milk, Milk, Soy					37g		0	 [ sugar -> en:sugar  ]  [ palm-oil -> en:palm-oil  ]  [ oil -> en:oil  ]  [ hazelnuts -> en:hazelnuts  ]  [ cocoa -> en:cocoa  ]  [ skim-milk -> en:skim-milk  ]  [ milk -> en:milk  ]  [ reduced-minerals-whey -> en:reduced-minerals-whey  ]  [ minerals-whey -> en:minerals-whey  ]  [ whey -> en:whey  ]  [ milk -> en:milk  ]  [ lecithin-as-emulsifier -> en:lecithin-as-emulsifier  ]  [ as-emulsifier -> en:as-emulsifier  ]  [ emulsifier -> en:emulsifier  ]  [ soy -> en:soy  ]  [ vanillin -> en:vanillin  ] 			0			0				e	unknown	unknown	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Caractéristiques complétées,en:Categories-completed,en:Brands-completed,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées	en:pates-a-tartiner-aux-noisettes-et-au-cacao	en:Pates-a-tartiner-aux-noisettes-et-au-cacao	http://fr.openfoodfacts.org/images/products/000/980/089/5007/front.12.400.jpg	http://fr.openfoodfacts.org/images/products/000/980/089/5007/front.12.200.jpg	2260		32.4	10.8																																	0	0	56.8	56.8									2.7	5.41				0.103	0.0405		0					0													0.108		0.00195																		23	23
0009800895250	http://world-fr.openfoodfacts.org/produit/0009800895250/nutella	stephane	1373737996	2013-07-13T17:53:16Z	1461875560	2016-04-28T20:32:40Z	Nutella	Hazelnut spread with skim milk & cacao	750 g	Pot,Verre	pot,verre	Nutella,Ferrero	nutella,ferrero	Petit-déjeuners,Produits à tartiner,Produits à tartiner sucrés,Pâtes à tartiner,Pâtes à tartiner au chocolat,Pâtes à tartiner aux noisettes,Pâtes à tartiner aux noisettes et au cacao	en:petit-dejeuners,en:produits-a-tartiner,en:produits-a-tartiner-sucres,en:pates-a-tartiner,en:pates-a-tartiner-au-chocolat,en:pates-a-tartiner-aux-noisettes,en:pates-a-tartiner-aux-noisettes-et-au-cacao	en:Petit-dejeuners,en:Produits-a-tartiner,en:Produits-a-tartiner-sucres,en:Pates-a-tartiner,en:Pates-a-tartiner-au-chocolat,en:Pates-a-tartiner-aux-noisettes,en:Pates-a-tartiner-aux-noisettes-et-au-cacao															États-Unis	en:united-states	États-Unis	SUGAR, PALM OIL, _HAZELNUTS_, COCOA, SKIM MILK, REDUCED MINERALS WHEY (MILK), LECITHIN AS EMULSIFIER (SOY), VANILLIN: AN ARTIFICIAL FLAVOR	HAZELNUTS, HAZELNUTS, MILK, WHEY, MILK, SOY					2 tbsp (37 g)		0	 [ sugar -> en:sugar  ]  [ palm-oil -> en:palm-oil  ]  [ oil -> en:oil  ]  [ hazelnuts -> en:hazelnuts  ]  [ cocoa -> en:cocoa  ]  [ skim-milk -> en:skim-milk  ]  [ milk -> en:milk  ]  [ reduced-minerals-whey -> en:reduced-minerals-whey  ]  [ minerals-whey -> en:minerals-whey  ]  [ whey -> en:whey  ]  [ milk -> en:milk  ]  [ lecithin-as-emulsifier -> en:lecithin-as-emulsifier  ]  [ as-emulsifier -> en:as-emulsifier  ]  [ emulsifier -> en:emulsifier  ]  [ soy -> en:soy  ]  [ vanillin -> en:vanillin  ]  [ an-artificial-flavor -> en:an-artificial-flavor  ]  [ artificial-flavor -> en:artificial-flavor  ]  [ flavor -> en:flavor  ] 			0			0				e	unknown	unknown	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Caractéristiques complétées,en:Categories-completed,en:Brands-completed,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées	en:petit-dejeuners	en:Petit-dejeuners	http://fr.openfoodfacts.org/images/products/000/980/089/5250/front.21.400.jpg	http://fr.openfoodfacts.org/images/products/000/980/089/5250/front.21.200.jpg	2260	1240	32.4	10.8																																	0	0	56.8	56.8									2.7	5.41				0.103	0.0405		0					0													0.108		0.00195																		23	23
00098144	http://world-fr.openfoodfacts.org/produit/00098144	kyzh	1430059535	2015-04-26T14:45:35Z	1430059635	2015-04-26T14:47:15Z																									en:GB	en:united-kingdom	Royaume-Uni																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00098144/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00098144/front.3.200.jpg																																																																																																
00098724	http://world-fr.openfoodfacts.org/produit/00098724/julienne-sliced-sun-dried-tomatoes-in-olive-oil-trader-joe-s	tacinte	1421890836	2015-01-22T01:40:36Z	1439572117	2015-08-14T17:08:37Z	Julienne sliced sun dried tomatoes in olive oil					Trader Joe's	trader-joe-s								Kosher,No artificial colors,No artificial flavors,Parve	en:kosher,en:no-artificial-colors,en:no-artificial-flavors,en:parve	Kascher,Sans colorants artificiels,Sans arômes artificiels,en:Parve								United States	en:united-states	États-Unis							19 g													b	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles complétées,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,en:Brands-completed,Emballage à compléter,Quantité à compléter,en:Product-name-completed,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00098724/front.6.400.jpg	http://fr.openfoodfacts.org/images/products/00098724/front.6.200.jpg	1540	879	26.3	2.63																																	0	0	31.6	15.8									5.26	5.26				0.134	0.0526		0.000474					0.0316													0.105		0.00947																		1	1
0010000002218	http://world-fr.openfoodfacts.org/produit/0010000002218/ikea-lachs	date-limite-app	1442659864	2015-09-19T10:51:04Z	1461430836	2016-04-23T17:00:36Z	Ikea Lachs																								en:CH	en:switzerland	Suisse																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,en:Product-name-completed,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/001/000/000/2218/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/001/000/000/2218/front.3.200.jpg																																																																																																
0010041001140	http://world-fr.openfoodfacts.org/produit/0010041001140/lait-de-coco-jaja	openfoodfacts-contributors	1462464426	2016-05-05T16:07:06Z	1462464508	2016-05-05T16:08:28Z	Lait de coco		350 ml			Jaja	jaja																		en:FR	en:france	France																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,en:Brands-completed,Emballage à compléter,en:Quantity-completed,en:Product-name-completed,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/001/004/100/1140/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/001/004/100/1140/front.3.200.jpg																																																																																																
00104302	http://world-fr.openfoodfacts.org/produit/00104302	teolemon	1396219484	2014-03-30T22:44:44Z	1396219494	2014-03-30T22:44:54Z																									en:FR	en:france	France																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00104302/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00104302/front.3.200.jpg																																																																																																
00104456	http://world-fr.openfoodfacts.org/produit/00104456/haggis-marks-spencer	tacinte	1417117687	2014-11-27T19:48:07Z	1419612784	2014-12-26T16:53:04Z	Haggis		454 g	plastic	plastic	Marks & Spencer	marks-spencer	Fish and meat and eggs,Offals,Haggis	en:fish-and-meat-and-eggs,en:offals,en:haggis	Poissons et viandes et oeufs,Abats,en:Haggis								UK MA444 EC	uk-ma444-ec				Liverpool,United Kingdom	Marks & Spencer	United Kingdom	en:united-kingdom	Royaume-Uni	Pork Lung 32%, Beef Fat 25%, Oatmeal 19%, Pork Stock (Water, Pork Lung, Pork Heart), Pork Heart 1.5%, Salt, Dried Onions, Ground Spices (White Pepper, Pimentoes, Mace, Nutmeg, Coriander, Black Pepper), Rapeseed Oil 			Oats,Gluten	en:gluten	Gluten			0	 [ pork-lung-32 -> en:pork-lung-32  ]  [ lung-32 -> en:lung-32  ]  [ 32 -> en:32  ]  [ beef-fat-25 -> en:beef-fat-25  ]  [ fat-25 -> en:fat-25  ]  [ 25 -> en:25  ]  [ oatmeal-19 -> en:oatmeal-19  ]  [ 19 -> en:19  ]  [ pork-stock -> en:pork-stock  ]  [ stock -> en:stock  ]  [ water -> en:water  ]  [ pork-lung -> en:pork-lung  ]  [ lung -> en:lung  ]  [ pork-heart -> en:pork-heart  ]  [ heart -> en:heart  ]  [ pork-heart-1-5 -> en:pork-heart-1-5  ]  [ heart-1-5 -> en:heart-1-5  ]  [ 1-5 -> en:1-5  ]  [ 5 -> en:fd-c  ]  [ salt -> en:salt  ]  [ dried-onions -> en:dried-onions  ]  [ onions -> en:onions  ]  [ ground-spices -> en:ground-spices  ]  [ spices -> en:spices  ]  [ white-pepper -> en:white-pepper  ]  [ pepper -> en:pepper  ]  [ pimentoes -> en:pimentoes  ]  [ mace -> en:mace  ]  [ nutmeg -> en:nutmeg  ]  [ coriander -> en:coriander  ]  [ black-pepper -> en:black-pepper  ]  [ pepper -> en:pepper  ]  [ rapeseed-oil -> en:rapeseed-oil  ]  [ oil -> en:oil  ] 			0			0				d	unknown	unknown	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Caractéristiques complétées,en:Categories-completed,en:Brands-completed,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées	en:fish-and-meat-and-eggs	Poissons et viandes et oeufs	http://fr.openfoodfacts.org/images/products/00104456/front.9.400.jpg	http://fr.openfoodfacts.org/images/products/00104456/front.9.200.jpg	1205		19	8.3																																			18.4	0.6									3.1	9.7				1.6764	0.66																																								14	14
0010700021526	http://world-fr.openfoodfacts.org/produit/0010700021526/milk-duds-the-hershey-company	stephane	1438276528	2015-07-30T17:15:28Z	1438417528	2015-08-01T08:25:28Z	Milk Duds		5 OZ (141 g)	Card	card	The Hershey Company	the-hershey-company	Sugary snacks,Confectioneries,Candies	en:sugary-snacks,en:confectioneries,en:candies	Snacks sucrés,Confiseries,Bonbons					Orthodox Union Kosher	en:kosher,en:orthodox-union-kosher	Kascher,Orthodox Union Kosher								United States	en:united-states	États-Unis							13 pieces (39 g)													e	Sugary snacks	Sweets	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A compléter,Informations nutritionnelles complétées,Ingrédients à compléter,Date limite à compléter,Caractéristiques complétées,en:Categories-completed,en:Brands-completed,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées	en:candies	Bonbons	http://fr.openfoodfacts.org/images/products/001/070/002/1526/front.5.400.jpg	http://fr.openfoodfacts.org/images/products/001/070/002/1526/front.5.200.jpg	1820	644	15.4	8.97																																	0	0	69.2	51.3									0	2.56				0.684	0.269		0					0													0.0513		0																		25	25
0010700024404	http://world-fr.openfoodfacts.org/produit/0010700024404/whoppers-the-hershey-company	stephane	1438276771	2015-07-30T17:19:31Z	1438417309	2015-08-01T08:21:49Z	Whoppers	Malted Milk Ball	5 OZ (141 g)	box,card	box,card	The Hershey Company	the-hershey-company	Sugary snacks,Confectioneries,Candies,Chocolates,Bonbons	en:sugary-snacks,en:confectioneries,en:candies,en:bonbons,en:chocolates	Snacks sucrés,Confiseries,Bonbons,Bonbons de chocolat,Chocolats					25% less fat,Ⓤ	en:low-or-no-fat,en:low-fat,en:kosher,en:reduced-fat,en:25-less-fat,en:orthodox-union-kosher	Peu ou pas de matière grasse,Peu de matière grasse,Kascher,Allégé en matière grasse,Moins 25% de matière grasse,Orthodox Union Kosher								United States	en:united-states	États-Unis	SUGAR; CORN SYRUP; PARTIALLY HYDROGENATED PALM KERNEL OIL; WHEY (_MILK_); COCOA; CONTAINS 2% OR LESS OF: MALTED _MILK_ (BARLEY MALT; _WHEAT_ FLOUR; _MILK_; SALT; SODIUM BICARBONATE); RESINOUS GLAZE; SORBITAN TRISTERATE; _SOY_ LECITHIN; SALT; NATURAL AND ARTIFICIAL FLAVORS; CALCIUM CARBONATE; TAPIOCA DEXTRIN.	MILK, MILK, WHEAT, MILK, SOY, WHEY, MILK, MILK, BARLEY, WHEAT, MILK, SOY					18 pieces (41 g)		4	 [ sugar -> en:sugar  ]  [ corn-syrup -> en:corn-syrup  ]  [ syrup -> en:syrup  ]  [ partially-hydrogenated-palm-kernel-oil -> en:partially-hydrogenated-palm-kernel-oil  ]  [ hydrogenated-palm-kernel-oil -> en:hydrogenated-palm-kernel-oil  ]  [ palm-kernel-oil -> en:palm-kernel-oil  ]  [ kernel-oil -> en:kernel-oil  ]  [ oil -> en:oil  ]  [ whey -> en:whey  ]  [ milk -> en:milk  ]  [ cocoa -> en:cocoa  ]  [ contains-2-or-less-of -> en:contains-2-or-less-of  ]  [ 2-or-less-of -> en:2-or-less-of  ]  [ or-less-of -> en:or-less-of  ]  [ less-of -> en:less-of  ]  [ of -> en:of  ]  [ malted-milk -> en:malted-milk  ]  [ milk -> en:milk  ]  [ barley-malt -> en:barley-malt  ]  [ malt -> en:malt  ]  [ wheat-flour -> en:wheat-flour  ]  [ flour -> en:flour  ]  [ milk -> en:milk  ]  [ salt -> en:salt  ]  [ sodium-bicarbonate -> en:e500ii  -> exists  ]  [ resinous-glaze -> en:resinous-glaze  ]  [ glaze -> en:glaze  ]  [ sorbitan-tristerate -> en:sorbitan-tristerate  ]  [ tristerate -> en:tristerate  ]  [ soy-lecithin -> en:soy-lecithin  ]  [ lecithin -> en:e322  -> exists  ]  [ salt -> en:salt  ]  [ natural-and-artificial-flavors -> en:natural-and-artificial-flavors  ]  [ and-artificial-flavors -> en:and-artificial-flavors  ]  [ artificial-flavors -> en:artificial-flavors  ]  [ flavors -> en:flavors  ]  [ calcium-carbonate -> en:e170  -> exists  ]  [ tapioca-dextrin -> en:tapioca-dextrin  ]  [ dextrin -> en:e1400  -> exists  ] 	en:e500ii,en:e322,en:e170,en:e1400	E500ii - Hydrogénocarbonate de sodium,E322 - Lécithines,E170 - Carbonate de calcium,E1400 - Dextrines	0			0				e	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Caractéristiques complétées,en:Categories-completed,en:Brands-completed,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées	en:chocolates	Chocolats	http://fr.openfoodfacts.org/images/products/001/070/002/4404/front.5.400.jpg	http://fr.openfoodfacts.org/images/products/001/070/002/4404/front.5.200.jpg	1940	612	17.1	17.1																																	0	0	75.6	58.5									0	2.44				0.589	0.232		0					0													0.146		0.000878																		27	27
0010700088130	http://world-fr.openfoodfacts.org/produit/0010700088130/good-plenty	stephane	1438276404	2015-07-30T17:13:24Z	1438289111	2015-07-30T20:45:11Z	Good & Plenty	Licorice Candy	6 OZ (170 g)					Sugary snacks,Confectioneries,Candies	en:sugary-snacks,en:confectioneries,en:candies	Snacks sucrés,Confiseries,Bonbons															United States	en:united-states	États-Unis							33 pieces (40 g)													d	Sugary snacks	Sweets	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A compléter,Informations nutritionnelles complétées,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,en:Categories-completed,Marques à compléter,Emballage à compléter,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées	en:candies	Bonbons	http://fr.openfoodfacts.org/images/products/001/070/008/8130/front.6.400.jpg	http://fr.openfoodfacts.org/images/products/001/070/008/8130/front.6.200.jpg	1460		0	0																																		0	87.5	62.5										2.5				0.762	0.3																						0.0009																		17	17
0010700531001	http://world-fr.openfoodfacts.org/produit/0010700531001/milk-duds	stephane	1438276577	2015-07-30T17:16:17Z	1438289349	2015-07-30T20:49:09Z	Milk Duds		10 OZ (283 g)					candy	en:sugary-snacks,en:confectioneries,en:candies	Snacks sucrés,Confiseries,Bonbons															United States	en:united-states	États-Unis							13 pieces (39 g)													e	Sugary snacks	Sweets	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A compléter,Informations nutritionnelles complétées,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,en:Categories-completed,Marques à compléter,Emballage à compléter,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées	en:candies	Bonbons	http://fr.openfoodfacts.org/images/products/001/070/053/1001/front.5.400.jpg	http://fr.openfoodfacts.org/images/products/001/070/053/1001/front.5.200.jpg	1820	644	15.4	8.97																																	0	0	69.2	51.3									0	2.56				0.456	0.179		0					0													0.0513		0																		24	24
0010700702807	http://world-fr.openfoodfacts.org/produit/0010700702807/sugar-free-hard-candy-jolly-rancher	openfoodfacts-contributors	1462010748	2016-04-30T10:05:48Z	1462010913	2016-04-30T10:08:33Z	Sugar free hard candy		3.6 oz			Jolly Rancher	jolly-rancher																		en:US	en:united-states	États-Unis																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,en:Brands-completed,Emballage à compléter,en:Quantity-completed,en:Product-name-completed,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/001/070/070/2807/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/001/070/070/2807/front.3.200.jpg																																																																																																
